Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-06-01,2017,6,1,Thursday,22,2017-22,2401.02,2419.66,2401.02,2416.43,0,2416.43,0.00822793371936048,2388.5728571428567,2282.0280000000002
2017-06-02,2017,6,2,Friday,22,2017-22,2424.18,2442.37,2420.89,2440.16,0,2440.16,0.009820264249350119,2392.8464285714285,2285.808
2017-06-05,2017,6,5,Monday,23,2017-23,2416.75,2447.57,2412.62,2443.31,0,2443.31,0.0012909590345870914,2395.7292857142857,2290.3016000000002
2017-06-06,2017,6,6,Tuesday,23,2017-23,2436.3,2436.5,2414.79,2416.87,0,2416.87,-0.010821361502300508,2397.552857142857,2294.2034
2017-06-07,2017,6,7,Wednesday,23,2017-23,2418.78,2423.59,2410.28,2423.55,0,2423.55,0.002763876963483014,2401.1892857142857,2297.9376
2017-06-08,2017,6,8,Thursday,23,2017-23,2429.85,2430.34,2392.42,2394.19,0,2394.19,-0.012114504272800808,2401.9635714285714,2301.5738
2017-06-09,2017,6,9,Friday,23,2017-23,2375.76,2382.29,2364.83,2375.48,0,2375.48,-0.007814735420077157,2400.6335714285715,2303.9674
2017-06-12,2017,6,12,Monday,24,2017-24,2370.76,2378.7,2366.07,2372.54,0,2372.54,-0.0012376199464623205,2399.2514285714287,2306.004
2017-06-13,2017,6,13,Tuesday,24,2017-24,2361.23,2373.13,2358.53,2365.32,0,2365.32,-0.00304313966645553,2397.8250000000003,2308.2236000000003
2017-06-14,2017,6,14,Wednesday,24,2017-24,2374.15,2378.3,2348.75,2348.75,0,2348.75,-0.007005423317136272,2395.097142857143,2310.8232000000003
2017-06-15,2017,6,15,Thursday,24,2017-24,2351.41,2375.93,2351.03,2365.05,0,2365.05,0.006939882417509313,2394.5864285714283,2313.4394
2017-06-16,2017,6,16,Friday,24,2017-24,2364.25,2365.52,2345.39,2350.73,0,2350.73,-0.006054869057198431,2392.5114285714285,2316.0029999999997
2017-06-19,2017,6,19,Monday,25,2017-25,2359.91,2381.73,2357.62,2375.04,0,2375.04,0.010341493406615054,2391.723571428571,2318.8163999999997
2017-06-20,2017,6,20,Tuesday,25,2017-25,2390.13,2398.06,2383.24,2389.53,0,2389.53,0.006100945666623225,2391.210714285714,2322.6423999999997
2017-06-21,2017,6,21,Wednesday,25,2017-25,2386.0,2395.11,2377.27,2382.89,0,2382.89,-0.0027788463159443832,2388.815,2325.9338000000002
2017-06-22,2017,6,22,Thursday,25,2017-25,2390.89,2403.78,2388.13,2391.9,0,2391.9,0.0037811271908483324,2385.3678571428572,2329.3066
2017-06-23,2017,6,23,Friday,25,2017-25,2397.18,2397.18,2377.04,2381.22,0,2381.22,-0.004465041212702969,2380.9328571428573,2332.5442000000003
2017-06-26,2017,6,26,Monday,26,2017-26,2393.75,2400.59,2391.05,2392.06,0,2392.06,0.0045523252887149646,2379.160714285714,2336.6164000000003
2017-06-27,2017,6,27,Tuesday,26,2017-26,2402.32,2415.55,2397.86,2412.57,0,2412.57,0.008574203516312329,2378.3764285714287,2341.4132
2017-06-28,2017,6,28,Wednesday,26,2017-26,2408.93,2410.87,2389.85,2393.18,0,2393.18,-0.008037128941061567,2378.304285714286,2346.2696
2017-06-29,2017,6,29,Thursday,26,2017-26,2401.81,2411.82,2397.53,2409.48,0,2409.48,0.006811041916497507,2380.7328571428566,2351.143
2017-06-30,2017,6,30,Friday,26,2017-26,2396.27,2397.91,2378.4,2385.84,0,2385.84,-0.009811201076477039,2381.682857142857,2355.5602000000003
2017-07-03,2017,7,3,Monday,27,2017-27,2380.8,2391.73,2380.3,2387.07,0,2387.07,0.000515533490694775,2383.236428571429,2359.8992000000003
2017-07-04,2017,7,4,Tuesday,27,2017-27,2397.32,2397.32,2365.82,2371.55,0,2371.55,-0.00650170254194371,2384.8650000000002,2364.0262
2017-07-05,2017,7,5,Wednesday,27,2017-27,2368.79,2381.48,2354.88,2381.48,0,2381.48,0.0041871060851241815,2386.0385714285717,2367.8774
2017-07-06,2017,7,6,Thursday,27,2017-27,2378.53,2384.71,2368.23,2377.84,0,2377.84,-0.0015284161983207811,2387.975,2371.2608
2017-07-07,2017,7,7,Friday,27,2017-27,2369.13,2382.21,2365.4,2375.73,0,2375.73,-0.0008874051003769923,2388.0242857142853,2374.0032
2017-07-10,2017,7,10,Monday,28,2017-28,2392.42,2395.31,2381.44,2388.39,0,2388.39,0.0053288514323825975,2387.942857142857,2376.555
2017-07-11,2017,7,11,Tuesday,28,2017-28,2394.53,2407.46,2393.78,2406.33,0,2406.33,0.007511414113174686,2389.617142857143,2379.5786000000003
2017-07-12,2017,7,12,Wednesday,28,2017-28,2406.9,2412.03,2396.37,2401.05,0,2401.05,-0.0021942248675166365,2390.2707142857143,2382.3068
2017-07-13,2017,7,13,Thursday,28,2017-28,2411.11,2417.1,2399.27,2411.77,0,2411.77,0.004464701062086185,2392.4528571428573,2384.9991999999997
2017-07-14,2017,7,14,Friday,28,2017-28,2421.53,2434.15,2418.12,2431.34,0,2431.34,0.008114400710221403,2395.2585714285715,2387.8806
2017-07-18,2017,7,18,Tuesday,29,2017-29,2432.66,2437.61,2416.14,2434.26,0,2434.26,0.0012009516437221368,2396.807857142857,2389.4306
2017-07-19,2017,7,19,Wednesday,29,2017-29,2433.05,2439.62,2426.84,2436.21,0,2436.21,0.0008010447380526475,2399.881428571429,2391.015
2017-07-20,2017,7,20,Thursday,29,2017-29,2447.57,2457.56,2443.28,2449.92,0,2449.92,0.005627577736454281,2402.77,2392.6913999999997
2017-07-21,2017,7,21,Friday,29,2017-29,2440.07,2443.57,2428.26,2433.75,0,2433.75,-0.006600183838916918,2406.192142857143,2394.2713999999996
2017-07-24,2017,7,24,Monday,30,2017-30,2419.78,2426.6,2406.26,2419.35,0,2419.35,-0.0059167549435028555,2408.4978571428574,2395.1144
2017-07-25,2017,7,25,Tuesday,30,2017-30,2417.59,2422.37,2407.38,2407.38,0,2407.38,-0.004947698497768549,2411.057142857143,2395.6554
2017-07-26,2017,7,26,Wednesday,30,2017-30,2414.39,2414.39,2381.56,2386.87,0,2386.87,-0.008519538512151592,2411.442142857143,2395.3338
2017-07-27,2017,7,27,Thursday,30,2017-30,2388.32,2415.57,2386.05,2397.9,0,2397.9,0.004621024444030786,2412.875,2395.465
2017-07-28,2017,7,28,Friday,30,2017-30,2396.92,2397.17,2374.88,2385.35,0,2385.35,-0.0052336649562534365,2413.5621428571426,2395.7192
2017-07-31,2017,7,31,Monday,31,2017-31,2390.15,2391.19,2375.55,2380.43,0,2380.43,-0.0020626599091091435,2412.993571428571,2395.6607999999997
2017-08-01,2017,8,1,Tuesday,31,2017-31,2377.0,2391.8,2373.94,2391.15,0,2391.15,0.004503375865273496,2411.909285714286,2395.6018
2017-08-02,2017,8,2,Wednesday,31,2017-31,2400.89,2405.5,2385.68,2396.5,0,2396.5,0.0022374580744628503,2411.5842857142857,2395.694
2017-08-03,2017,8,3,Thursday,31,2017-31,2403.79,2405.32,2392.53,2401.83,0,2401.83,0.0022241093782600085,2410.874285714286,2396.0248
2017-08-04,2017,8,4,Friday,31,2017-31,2401.56,2408.02,2389.1,2398.4,0,2398.4,-0.0014281508973056356,2408.5214285714287,2396.254
2017-08-07,2017,8,7,Monday,32,2017-32,2407.89,2407.89,2397.05,2399.47,0,2399.47,0.00044615927407654077,2406.0364285714286,2396.7994
2017-08-08,2017,8,8,Tuesday,32,2017-32,2404.01,2404.01,2378.74,2381.36,0,2381.36,-0.007547443186356362,2402.1185714285716,2396.831
2017-08-09,2017,8,9,Wednesday,32,2017-32,2375.16,2376.59,2339.76,2350.5,0,2350.5,-0.012959025947270497,2395.0171428571425,2396.1196
2017-08-10,2017,8,10,Thursday,32,2017-32,2364.33,2377.04,2329.47,2348.41,0,2348.41,-0.0008892099087960403,2388.921428571429,2395.1536
2017-08-14,2017,8,14,Monday,33,2017-33,2326.31,2332.28,2309.82,2310.81,0,2310.81,-0.01601077108461546,2381.1685714285713,2393.0412
2017-08-15,2017,8,15,Tuesday,33,2017-33,2322.09,2348.89,2322.09,2341.11,0,2341.11,0.013112306100382831,2376.435,2391.0602000000003
2017-08-16,2017,8,16,Wednesday,33,2017-33,2336.83,2344.82,2330.82,2330.82,0,2330.82,-0.004395367407059592,2372.4314285714286,2388.8104
2017-08-17,2017,8,17,Thursday,33,2017-33,2322.06,2322.06,2306.43,2307.14,0,2307.14,-0.010159589795328161,2365.9485714285715,2386.6158
2017-08-18,2017,8,18,Friday,33,2017-33,2289.44,2305.38,2283.37,2298.62,0,2298.62,-0.0036927866481059057,2359.753571428572,2384.1172
2017-08-21,2017,8,21,Monday,34,2017-34,2306.33,2307.39,2295.74,2298.88,0,2298.88,0.00011300937595448701,2353.9285714285716,2382.211
2017-08-22,2017,8,22,Tuesday,34,2017-34,2304.97,2309.71,2301.26,2306.65,0,2306.65,0.0033799154054729996,2347.8928571428573,2380.8344
2017-08-23,2017,8,23,Wednesday,34,2017-34,2320.38,2322.16,2306.23,2307.54,0,2307.54,0.00038590022605755614,2341.5385714285717,2379.5344
2017-08-24,2017,8,24,Thursday,34,2017-34,2303.15,2306.41,2295.09,2295.09,0,2295.09,-0.00539533484191812,2333.9142857142856,2378.1298
2017-08-25,2017,8,25,Friday,34,2017-34,2300.83,2311.18,2294.07,2301.92,0,2301.92,0.002975845706628455,2327.022857142857,2377.1932
2017-08-28,2017,8,28,Monday,35,2017-35,2310.03,2315.14,2300.19,2312.16,0,2312.16,0.004448456324247063,2320.7864285714286,2376.1353999999997
2017-08-29,2017,8,29,Tuesday,35,2017-35,2297.81,2309.12,2292.66,2305.55,0,2305.55,-0.002858739677404021,2315.3714285714286,2375.2318
2017-08-30,2017,8,30,Wednesday,35,2017-35,2311.5,2326.61,2310.75,2319.12,0,2319.12,0.005885826840442032,2313.13,2374.1134
2017-08-31,2017,8,31,Thursday,35,2017-35,2323.06,2327.66,2320.89,2321.43,0,2321.43,0.0009959874160920812,2311.2028571428573,2372.7514
2017-09-01,2017,9,1,Friday,35,2017-35,2330.53,2333.74,2321.74,2329.75,0,2329.75,0.0035840273470992834,2312.555714285714,2371.6886
2017-09-04,2017,9,4,Monday,36,2017-36,2326.85,2329.17,2303.5,2309.15,0,2309.15,-0.008842192362377932,2310.272857142857,2370.0335999999998
2017-09-05,2017,9,5,Tuesday,36,2017-36,2311.89,2311.89,2279.12,2282.41,0,2282.41,-0.011580014882201617,2306.815,2368.0573999999997
2017-09-06,2017,9,6,Wednesday,36,2017-36,2275.84,2297.39,2273.61,2293.45,0,2293.45,0.004837009778097645,2305.837142857143,2366.0852
2017-09-07,2017,9,7,Thursday,36,2017-36,2301.33,2311.29,2297.99,2302.15,0,2302.15,0.003793390462883073,2306.089285714286,2363.8768
2017-09-08,2017,9,8,Friday,36,2017-36,2302.17,2309.2,2294.1,2300.24,0,2300.24,-0.0008296210891526323,2306.1864285714287,2362.018
2017-09-11,2017,9,11,Monday,37,2017-37,2319.2,2333.32,2319.2,2321.34,0,2321.34,0.009172998359227691,2307.235714285714,2360.2552
